MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,SaleType,SaleCondition,SalePrice,LogSalePrice,BsmtFin,House_age,Remod_age,FlrSF,Bath,AbvGrd,OpenSF,bedroom/totalRoomAboveGrade
80,RL,0.0,17871,Pave,IR1,Lvl,CulDSac,NWAmes,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,1152,1680,GasA,Fa,Y,SBrkr,1724,TA,7,Typ,1,Gd,Attchd,RFn,2,480,TA,TA,Y,0,0,WD,Normal,197900,12.195517131590657,528,42,33,1724,2,4,0,0.42857142857142855
60,RL,75.0,9473,Pave,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,324,1128,GasA,Ex,Y,SBrkr,2031,Gd,7,Typ,1,Gd,Attchd,RFn,2,577,TA,TA,Y,0,211,WD,Normal,237000,12.375815420117268,804,6,6,2031,3,4,211,0.42857142857142855
50,C (all),60.0,7500,Pave,Reg,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,Gable,CompShg,MetalSd,MetalSd,NA,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,698,698,GasA,TA,Y,FuseA,1128,TA,6,Typ,0,NA,Detchd,RFn,2,528,TA,TA,Y,30,0,COD,Abnorml,68400,11.133128103610641,0,90,60,1128,1,3,194,0.3333333333333333
20,RL,67.0,9808,Pave,IR1,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,785,1573,GasA,Ex,Y,SBrkr,1573,Gd,6,Typ,0,NA,Attchd,RFn,2,544,TA,TA,Y,0,72,WD,Normal,227000,12.332705296463539,788,7,7,1573,2,4,72,0.5
20,RL,50.0,8049,Pave,IR1,Lvl,CulDSac,Timber,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,256,1309,GasA,TA,Y,SBrkr,1339,TA,6,Typ,1,TA,Attchd,Fin,2,484,Gd,Gd,Y,0,58,WD,Normal,180000,12.100712129872347,1053,16,16,1339,2,3,148,0.3333333333333333
20,RL,61.0,8800,Pave,IR1,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,Gd,TA,Mn,LwQ,Rec,364,1040,GasA,TA,Y,SBrkr,1040,Gd,5,Typ,0,NA,Detchd,Unf,2,484,TA,TA,Y,0,0,WD,Normal,150500,11.921718363171067,676,32,1,1040,2,4,288,0.6
90,RL,94.0,9400,Pave,Reg,Low,Corner,Mitchel,Norm,Norm,Duplex,2Story,6,5,Mansard,CompShg,MetalSd,Wd Shng,NA,0.0,TA,TA,CBlock,TA,TA,Av,Unf,Unf,912,912,GasA,TA,Y,SBrkr,1824,TA,8,Typ,0,NA,NA,NA,0,0,NA,NA,Y,128,0,WD,Normal,139000,11.842229212112828,0,39,39,1824,4,6,128,0.5
50,RL,50.0,9638,Pave,Reg,Lvl,Inside,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,Wd Sdng,Wd Shng,NA,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,804,804,GasA,Ex,Y,SBrkr,2447,Gd,10,Min2,1,Gd,Detchd,Unf,1,336,TA,TA,Y,272,0,WD,Normal,169000,12.037653993905211,0,91,20,2447,2,5,430,0.4
50,RM,50.0,6000,Pave,Reg,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,MetalSd,MetalSd,NA,0.0,TA,Fa,CBlock,TA,TA,No,Unf,Unf,780,780,GasA,Ex,Y,FuseF,1412,TA,6,Typ,1,Gd,Detchd,Unf,1,280,TA,TA,Y,45,0,WD,Normal,132500,11.794337924408413,0,70,59,1412,1,5,45,0.6666666666666666
20,RL,0.0,9790,Pave,Reg,Lvl,Inside,NWAmes,Feedr,Norm,1Fam,1Story,6,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,678,1328,GasA,TA,Y,SBrkr,1328,TA,6,Typ,2,Gd,Attchd,Unf,2,528,TA,TA,Y,0,26,WD,Normal,143000,11.870599909242044,650,47,47,1328,2,4,26,0.5
20,RL,0.0,36500,Pave,IR1,Low,Inside,ClearCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,TA,Gd,CBlock,TA,TA,Av,Rec,Unf,812,1624,GasA,Fa,Y,SBrkr,1582,TA,7,Typ,0,NA,Attchd,Unf,2,390,TA,TA,N,168,198,WD,Normal,190000,12.154779351142624,812,42,42,1582,2,5,366,0.5714285714285714
120,RL,40.0,5664,Pave,IR1,Lvl,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,NA,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,343,1501,GasA,Ex,Y,SBrkr,1659,Ex,5,Typ,1,Ex,Attchd,Fin,2,499,TA,TA,Y,212,59,WD,Normal,278000,12.535376392672774,1158,9,9,1659,2,3,271,0.4
60,RL,86.0,11065,Pave,IR1,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,788.0,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,1085,1085,GasA,Ex,Y,SBrkr,1970,Ex,8,Typ,1,Gd,BuiltIn,Fin,3,753,TA,TA,Y,177,74,New,Partial,281000,12.546109948315882,0,0,0,1970,3,4,251,0.375
80,RL,0.0,14112,Pave,IR1,Lvl,Corner,NAmes,Norm,Norm,1Fam,SLvl,5,7,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,Unf,138,1152,GasA,TA,Y,SBrkr,1152,TA,6,Typ,1,Gd,Attchd,RFn,2,484,TA,TA,Y,227,0,WD,Normal,180500,12.103486056755072,1014,46,46,1152,1,4,227,0.5
160,RM,21.0,1680,Pave,Reg,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,5,7,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,399,630,GasA,TA,Y,SBrkr,1302,TA,6,Typ,0,NA,Detchd,Unf,1,264,TA,TA,Y,185,0,WD,Normal,119500,11.691071650353702,231,37,37,1302,3,4,185,0.5
70,RM,60.0,6600,Pave,Reg,Lvl,Corner,OldTown,Norm,Norm,1Fam,2Story,5,4,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,Stone,TA,TA,No,Unf,Unf,994,994,GasA,TA,N,SBrkr,2372,TA,11,Min2,0,NA,Attchd,RFn,1,432,TA,TA,Y,0,287,WD,Normal,107500,11.585246126549855,0,117,44,2372,2,6,287,0.36363636363636365
60,RL,78.0,10140,Pave,Reg,Lvl,Inside,NWAmes,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,NA,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,638,832,GasA,TA,Y,SBrkr,1664,TA,8,Typ,1,TA,Attchd,RFn,2,528,TA,TA,Y,0,28,WD,Normal,162900,12.000891794590137,194,30,30,1664,3,5,287,0.5
20,RL,60.0,8172,Pave,Reg,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,WdShing,Plywood,NA,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,697,864,GasA,TA,Y,SBrkr,864,TA,5,Typ,0,NA,Detchd,Unf,2,572,TA,TA,N,0,0,WD,Normal,115000,11.652687407345388,167,51,16,864,1,3,0,0.4
20,RL,70.0,8400,Pave,Reg,Lvl,Inside,NAmes,Feedr,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,36,1052,GasA,Gd,Y,SBrkr,1052,TA,5,Typ,0,NA,Attchd,RFn,1,288,TA,TA,Y,356,0,WD,Normal,138500,11.83862560460953,1016,38,38,1052,2,4,356,0.6
20,RL,80.0,8700,Pave,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,Unf,344,1120,GasA,Gd,Y,SBrkr,1128,TA,6,Typ,0,NA,Attchd,RFn,2,525,TA,TA,Y,192,20,WD,Normal,155000,11.951180395901384,776,45,45,1128,2,4,335,0.5
180,RM,35.0,3675,Pave,Reg,Lvl,Inside,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,0,547,GasA,Gd,Y,SBrkr,1072,TA,5,Typ,0,NA,Basment,Fin,2,525,TA,TA,Y,0,44,New,Partial,140000,11.84939770159144,547,1,0,1072,2,3,44,0.4
20,RL,75.0,7500,Pave,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,BrkFace,BrkFace,NA,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Rec,0,1246,GasA,Ex,Y,SBrkr,1246,Gd,6,Typ,0,NA,Attchd,RFn,1,305,TA,TA,Y,218,0,WD,Normal,154000,11.944707881395766,1246,51,16,1246,2,4,218,0.5
60,RL,0.0,10762,Pave,IR1,Lvl,CulDSac,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,NA,344.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,284,978,GasA,Ex,Y,SBrkr,1983,Gd,9,Typ,1,TA,Attchd,Fin,2,490,TA,TA,Y,0,0,WD,Normal,225000,12.323855681186558,694,10,10,1983,3,4,0,0.3333333333333333
70,RL,0.0,7500,Pave,IR1,Bnk,Inside,Crawfor,Norm,Norm,1Fam,2Story,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,224,771,GasA,Fa,Y,SBrkr,1494,Gd,7,Typ,2,Gd,Attchd,Unf,1,213,TA,TA,P,0,0,WD,Normal,177500,12.086725887897607,547,67,59,1494,1,4,224,0.42857142857142855
60,RL,92.0,10120,Pave,Reg,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,425,1165,GasA,Ex,Y,SBrkr,2526,Gd,8,Typ,1,TA,Attchd,RFn,3,844,TA,TA,Y,309,78,WD,Normal,290000,12.577636201962656,740,12,12,2526,3,5,387,0.5
20,RL,73.0,8688,Pave,Reg,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1616,1616,GasA,Ex,Y,SBrkr,1616,Gd,7,Typ,0,NA,Attchd,RFn,3,834,TA,TA,Y,208,59,WD,Normal,232000,12.354492650648448,0,1,1,1616,2,4,267,0.42857142857142855
160,RM,32.0,3363,Pave,Reg,Lvl,Inside,Edwards,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,976,976,GasA,Ex,Y,SBrkr,1708,Gd,7,Maj1,0,NA,Detchd,Unf,2,380,TA,TA,Y,0,40,WD,Normal,130000,11.77528972943772,0,2,2,1708,2,4,40,0.42857142857142855
20,RL,108.0,13173,Pave,IR1,Lvl,Corner,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,80,1652,GasA,Ex,Y,SBrkr,1652,Ex,6,Typ,2,Ex,Attchd,Fin,2,840,TA,TA,Y,404,102,WD,Normal,325000,12.691580461311874,1572,3,2,1652,2,3,506,0.3333333333333333
120,RL,48.0,6955,Pave,IR1,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1368,1368,GasA,Ex,Y,SBrkr,1368,Gd,6,Typ,1,Gd,Attchd,RFn,2,474,TA,TA,Y,132,35,New,Partial,202500,12.218495165528731,0,1,0,1368,2,3,167,0.3333333333333333
20,RL,60.0,8072,Pave,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,Unf,244,990,GasA,Ex,Y,SBrkr,990,TA,5,Typ,0,NA,Detchd,Unf,2,480,TA,TA,Y,0,64,WD,Normal,138000,11.835008964139341,746,15,14,990,1,4,64,0.6
20,RM,100.0,12000,Pave,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,TA,TA,No,GLQ,ALQ,172,924,GasA,Ex,Y,SBrkr,1122,Gd,6,Typ,0,NA,Attchd,Unf,2,528,TA,TA,Y,0,36,WD,Normal,147000,11.898187865760873,752,60,3,1122,1,3,36,0.3333333333333333
20,RL,0.0,7153,Pave,Reg,Lvl,Inside,SawyerW,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,78,1278,GasA,Gd,Y,SBrkr,1294,Gd,6,Typ,0,NA,Attchd,RFn,2,496,TA,TA,Y,112,51,WD,Normal,179200,12.096257779522967,1200,17,17,1294,2,4,163,0.5
20,RL,100.0,17500,Pave,Reg,Lvl,Inside,Crawfor,PosA,Norm,1Fam,1Story,7,8,Gable,CompShg,BrkFace,HdBoard,NA,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,Unf,496,1902,GasA,TA,Y,SBrkr,1902,Ex,7,Typ,2,TA,Attchd,Fin,2,567,TA,TA,Y,0,207,WD,Normal,335000,12.721885810807203,1406,51,8,1902,2,4,369,0.42857142857142855
20,RL,68.0,8814,Pave,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,349,1274,GasA,Ex,Y,SBrkr,1274,Gd,6,Typ,0,NA,Attchd,RFn,2,508,TA,TA,Y,264,98,New,Partial,203000,12.220961258023925,925,2,0,1274,2,4,362,0.5
60,RL,0.0,9572,Pave,IR1,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,971,1453,GasA,Ex,Y,SBrkr,2810,Gd,9,Typ,1,Ex,Attchd,RFn,2,750,Gd,Gd,Y,500,0,WD,Normal,302000,12.618182296357007,482,17,17,2810,3,5,500,0.4444444444444444
60,RL,108.0,14774,Pave,IR1,Lvl,Corner,NoRidge,Norm,Norm,1Fam,2Story,9,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1393,1393,GasA,Ex,Y,SBrkr,2599,Gd,10,Typ,1,TA,BuiltIn,Fin,3,779,TA,TA,Y,668,30,WD,Normal,333168,12.716402146247475,0,11,11,2599,3,5,698,0.4
20,RL,60.0,8190,Pave,Reg,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,4,6,Hip,CompShg,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,216,948,GasA,Ex,Y,SBrkr,948,TA,5,Typ,1,TA,Detchd,Unf,1,280,TA,TA,Y,0,36,WD,Normal,119000,11.686878772093667,732,53,53,948,1,4,36,0.6
60,RL,85.0,11075,Pave,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,LwQ,176,952,GasA,TA,Y,SBrkr,2112,TA,9,Typ,2,Gd,Attchd,Unf,2,576,TA,TA,Y,280,0,WD,Normal,206900,12.239990863733635,776,39,39,2112,3,5,280,0.4444444444444444
20,RL,61.0,10226,Pave,IR1,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,Unf,1622,1622,GasA,Ex,Y,SBrkr,1630,Ex,8,Typ,1,Gd,Attchd,RFn,3,860,TA,TA,Y,172,42,WD,Normal,295493,12.596400426884427,0,1,1,1630,2,4,214,0.375
120,FV,47.0,4230,Pave,Reg,Lvl,Corner,Somerst,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,Unf,1352,1352,GasA,Ex,Y,SBrkr,1352,Gd,5,Typ,1,Gd,Attchd,RFn,2,466,TA,TA,Y,0,241,New,Partial,208900,12.249610947544657,0,1,0,1352,2,3,241,0.4
20,RL,0.0,14781,Pave,IR2,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,1753,1753,GasA,Ex,Y,SBrkr,1787,Gd,7,Typ,1,TA,Attchd,RFn,3,748,TA,TA,Y,198,150,WD,Normal,275000,12.524526376648708,0,5,4,1787,2,4,348,0.42857142857142855
20,RL,75.0,10215,Pave,Reg,Bnk,Inside,Edwards,Norm,Norm,1Fam,1Story,4,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,372,864,GasA,Ex,Y,SBrkr,948,TA,5,Typ,0,NA,Attchd,Unf,1,248,TA,TA,Y,0,0,WD,Normal,111000,11.617285480294472,492,53,53,948,1,4,0,0.6
20,RL,70.0,8400,Pave,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,3,Hip,CompShg,BrkFace,BrkFace,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,628,1478,GasA,Gd,Y,SBrkr,1478,TA,6,Typ,2,Gd,Attchd,RFn,2,442,TA,TA,Y,114,0,WD,Normal,156500,11.960811288962345,850,52,52,1478,2,4,330,0.5
20,RL,0.0,6627,Pave,IR1,Lvl,Corner,BrkSide,Feedr,Norm,1Fam,1Story,3,6,Hip,CompShg,VinylSd,VinylSd,NA,0.0,TA,TA,CBlock,NA,NA,NA,NA,NA,0,0,Floor,TA,N,SBrkr,720,TA,4,Typ,0,NA,Detchd,Unf,1,287,TA,Fa,Y,0,0,WD,Normal,72500,11.191341840842766,0,59,58,720,1,3,0,0.5
60,RL,107.0,10186,Pave,IR1,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,NA,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,76,750,GasA,Ex,Y,SBrkr,1923,Gd,8,Typ,1,TA,Attchd,RFn,2,564,TA,TA,Y,240,39,WD,Normal,190000,12.154779351142624,674,18,18,1923,3,4,279,0.375
30,RL,50.0,5330,Pave,Reg,HLS,Inside,BrkSide,Norm,Norm,1Fam,1Story,4,7,Hip,CompShg,VinylSd,VinylSd,NA,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,Unf,140,420,GasA,Gd,Y,SBrkr,708,Fa,5,Typ,0,NA,NA,NA,0,0,NA,NA,Y,164,0,WD,Normal,82500,11.320553572322773,280,69,59,708,1,3,164,0.4
20,RL,75.0,9986,Pave,Reg,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,1795,1795,GasA,Ex,Y,SBrkr,1795,Gd,7,Typ,1,Gd,Attchd,RFn,3,895,TA,TA,Y,0,49,New,Partial,147000,11.898187865760873,0,1,0,1795,2,3,49,0.2857142857142857
30,RM,40.0,3636,Pave,Reg,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1Story,4,4,Gable,CompShg,AsbShng,AsbShng,NA,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,796,796,GasA,Fa,N,SBrkr,796,TA,5,Typ,0,NA,NA,NA,0,0,NA,NA,N,0,0,WD,Normal,55000,10.915088464214607,0,86,58,796,1,3,100,0.4
30,RH,70.0,4270,Pave,Reg,Bnk,Inside,Edwards,Norm,Norm,1Fam,1Story,3,6,Gable,CompShg,MetalSd,MetalSd,NA,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,0,544,GasA,Ex,Y,SBrkr,774,Gd,6,Typ,0,NA,NA,NA,0,0,NA,NA,Y,0,0,WD,Normal,79000,11.27720313144916,544,76,1,774,1,4,286,0.5
20,RL,60.0,6600,Pave,Reg,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,9,Gable,CompShg,VinylSd,VinylSd,NA,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,Unf,175,816,GasA,Ex,Y,SBrkr,816,Gd,5,Typ,1,Ex,Attchd,Unf,1,264,TA,TA,Y,0,0,WD,Normal,130500,11.779128505744886,641,26,0,816,1,4,0,0.6
50,RM,60.0,10440,Pave,Reg,Lvl,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,BrkFace,Wd Sdng,NA,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,Unf,1017,1510,GasW,Ex,Y,SBrkr,2792,TA,8,Mod,2,TA,Detchd,Unf,2,520,Fa,TA,Y,0,547,WD,Normal,256000,12.4529327234617,493,88,58,2792,2,6,1027,0.625
60,RL,63.0,9084,Pave,IR1,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,Hip,CompShg,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,935,935,GasA,Gd,Y,SBrkr,1632,TA,8,Typ,1,TA,Attchd,Fin,2,462,TA,TA,Y,0,28,WD,Normal,176500,12.081076155355488,0,8,8,1632,3,4,28,0.375
20,RL,85.0,10000,Pave,Reg,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,Gd,TA,PConc,Gd,Gd,Av,Unf,Unf,1588,1588,GasA,Ex,Y,SBrkr,1588,Gd,7,Typ,1,Gd,Attchd,RFn,3,825,TA,TA,Y,144,45,WD,Normal,227000,12.332705296463539,0,1,1,1588,2,4,189,0.42857142857142855
80,RL,55.0,10780,Pave,IR1,Lvl,Inside,CollgCr,Norm,Norm,1Fam,SLvl,5,5,Gable,CompShg,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,428,911,GasA,Gd,Y,SBrkr,954,TA,6,Typ,0,NA,Detchd,Unf,2,576,TA,TA,Y,0,0,WD,Normal,132500,11.794337924408413,483,30,30,954,1,4,0,0.5
20,RL,67.0,8877,Pave,Reg,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,126,816,GasA,Ex,Y,SBrkr,816,TA,3,Typ,1,Gd,Detchd,Unf,1,288,Fa,Fa,Y,0,0,WD,Normal,100000,11.512925464970229,690,71,51,816,1,3,0,0.6666666666666666
50,RM,60.0,7200,Pave,Reg,Lvl,Corner,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,803,803,GasA,Ex,Y,SBrkr,1360,Gd,6,Typ,0,NA,Detchd,Unf,1,297,TA,TA,Y,0,65,WD,Normal,125500,11.740061037553975,0,68,11,1360,2,3,255,0.3333333333333333
160,RM,24.0,2368,Pave,Reg,Lvl,Inside,BrDale,Norm,Norm,TwnhsE,2Story,5,6,Gable,CompShg,HdBoard,HdBoard,NA,312.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,0,765,GasA,TA,Y,SBrkr,1365,TA,7,Min1,0,NA,Attchd,Unf,2,440,TA,TA,Y,0,36,WD,Normal,125000,11.736069016284437,765,39,39,1365,2,4,36,0.42857142857142855
20,RL,80.0,9650,Pave,Reg,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,664,1350,GasA,TA,Y,SBrkr,1334,TA,6,Typ,1,TA,Attchd,RFn,2,630,TA,TA,Y,0,16,WD,Normal,167900,12.031123843065632,686,32,32,1334,2,3,16,0.3333333333333333
90,RL,87.0,9246,Pave,IR1,Lvl,Inside,NWAmes,Feedr,Norm,Duplex,1Story,5,5,Gable,CompShg,Plywood,Plywood,BrkFace,564.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1656,1656,GasA,TA,Y,SBrkr,1656,TA,8,Typ,0,NA,Detchd,Unf,2,506,TA,TA,Y,0,211,WD,Normal,135000,11.813030057420567,0,35,35,1656,2,6,211,0.5
30,RM,153.0,4118,Pave,IR1,Bnk,Corner,OldTown,Feedr,Norm,1Fam,1Story,4,4,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,693,693,Grav,Fa,N,FuseA,693,Fa,4,Typ,0,NA,NA,NA,0,0,NA,NA,N,0,20,WD,Normal,52500,10.868568448579715,0,65,56,693,1,3,20,0.5
60,RL,95.0,13450,Pave,IR1,Lvl,Corner,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,216,916,GasA,Ex,Y,SBrkr,1861,Gd,8,Typ,0,NA,BuiltIn,RFn,2,492,TA,TA,Y,146,91,WD,Normal,200000,12.206072645530174,700,4,4,1861,3,4,237,0.375
20,RL,120.0,9560,Pave,IR1,Lvl,Corner,CollgCr,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,MetalSd,MetalSd,NA,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,Unf,504,864,GasA,Ex,Y,SBrkr,864,TA,5,Typ,0,NA,Attchd,RFn,1,288,TA,TA,Y,0,0,WD,Normal,128500,11.763684183317412,360,34,34,864,1,4,0,0.6
